Age,Income,Outage_sec_perweek,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Age,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes
36,41344.45,9.842062,2,0,58.22037,5136.846144,36,0,0,1,0,1,0,1,0,0,0,1
58,14493.87,9.933942,1,1,66.80803,5679.413102,58,0,0,0,0,1,0,1,0,0,1,0
86,24173.97,12.81088,2,0,20.45201,2239.792619,86,1,0,1,0,0,0,1,0,0,0,1
78,37261.09,6.855149,0,4,63.17504,5689.315894,78,0,0,1,0,1,0,1,1,1,1,1
66,117333.44,12.02079888,1,0,7.182441329,785.4118808,66,0,0,0,1,1,0,1,0,1,0,0
67,59010.69,12.67157,1,0,9.470798,1398.131991,67,1,0,0,0,1,0,1,1,0,1,0
40,130319.3,7.01505,1,0,61.57299,5702.684165,40,0,0,0,1,1,0,1,1,0,1,0
50,12691.05,10.49766,0,0,66.60033,6420.118468,50,0,0,1,0,0,0,1,0,0,1,0
85,9508.97,10.00317,0,0,54.09422,4658.564203,85,1,0,0,0,1,0,1,1,1,0,0
46,32885.95,9.044025424,0,0,2.598489694,573.751474,46,1,0,0,0,1,0,1,0,1,0,0
71,62781.25,11.66278135,0,0,7.819783852,1516.797047,71,1,0,1,0,0,0,1,1,1,1,0
59,19224.86,13.26643,0,0,64.72745,5758.399584,59,0,0,0,1,0,0,1,1,0,0,0
57,24095.07,8.278493187,1,0,7.367492072,991.3985734,57,0,0,0,1,1,0,1,0,1,1,1
52,26270.48,8.541154,0,0,59.14141,5940.651428,52,1,0,0,1,0,0,1,0,1,1,0
64,11387.58,12.52216,0,1,61.62341,6131.039453,64,1,0,1,0,0,0,1,0,1,1,1
83,29470.61,10.4673283,1,0,5.310878954,639.7187297,83,1,0,0,1,1,0,1,1,0,1,0
64,10440.87,6.855385,3,0,11.75027,1485.647596,64,0,0,1,0,0,0,1,0,0,1,0
49,6754.78,9.73327,0,0,13.15232,1201.308416,49,0,0,0,1,1,0,1,0,0,0,1
53,12457.84,17.14776,1,0,64.71389,5936.67376,53,0,0,0,1,0,1,1,1,1,1,0
64,24397.51,5.939723,1,0,68.82379,6000.114125,64,1,0,0,0,0,1,1,1,0,1,1
20,27558.14,9.700117,1,1,2.507107,463.6732561,20,0,0,0,0,1,0,1,0,0,0,0
57,8348.29,3.232997,1,0,12.27603,1251.456656,57,1,0,0,1,0,1,1,0,0,0,1
33,27065.94,10.79675,0,0,30.82191,3042.656083,33,1,0,1,0,0,1,1,0,1,0,0
51,10090.93,6.828347,0,0,19.39483,1955.226259,51,0,0,1,0,1,0,0,1,0,0,0
37,8408.2,9.40182,3,0,2.687062,490.2102038,37,0,0,0,1,1,0,1,0,0,0,1
52,14352.01,8.54404,0,1,71.00745,6543.110379,52,1,0,1,0,0,0,1,1,0,0,0
56,20070.17,6.486151578,1,1,15.74763468,2044.73861,56,0,0,0,1,0,0,1,1,0,0,1
45,30933.38,5.692916,1,0,2.976407,903.733212,45,1,0,1,0,1,0,1,0,1,0,1
36,45268.54,11.68917,2,2,9.955486,1557.295826,36,1,0,1,0,0,0,1,1,0,0,1
71,41676.3,9.800684,4,1,5.855847,768.3006696,71,0,0,0,0,1,0,1,0,0,0,1
63,18571.0,8.044259405,2,1,4.300271811,782.9998382,63,0,0,1,0,1,0,1,0,1,0,1
37,34261.92,10.81085,2,0,68.12367,6597.155039,37,0,1,0,1,0,0,1,0,1,1,0
82,19329.4,6.945119,1,0,47.60481,4546.718887,82,1,0,0,0,1,0,1,0,1,1,1
48,21248.31,8.372429,1,1,61.9981,5884.305654,48,1,0,0,0,0,0,1,0,1,1,0
29,46780.96,9.676296,1,0,61.80438,5841.605467,29,1,0,0,0,1,0,1,1,0,1,0
22,57901.36,14.69873,0,0,68.30856,6572.634947,22,1,0,0,0,0,0,1,0,0,0,1
61,42590.57,9.846701,0,0,58.01991,4989.154555,61,0,0,0,1,1,0,1,0,1,1,0
52,86411.28,5.772344439,1,1,10.40161068,1883.962411,52,0,0,1,0,0,0,1,1,0,1,0
57,37119.33,5.64473528,0,0,4.310152224,575.2472429,57,0,0,0,0,1,0,1,0,1,0,0
23,27135.0,10.01972,2,0,16.64818,1923.285458,23,0,0,0,1,0,0,1,0,0,0,0
57,21253.32,4.612988,0,0,60.08382,5229.143504,57,1,0,0,0,1,0,1,0,1,0,1
75,63986.3,3.242890295,1,0,5.682395213,383.5428131,75,0,0,0,1,1,0,1,0,0,0,0
72,69163.69,4.150543,0,0,64.91322,5715.030445,72,1,0,1,0,1,0,1,1,0,1,1
69,50252.79,11.30748265,0,2,3.303030246,717.3876564,69,1,0,1,0,1,0,1,0,1,1,1
35,71970.6,8.50051,3,0,63.48022,6064.83626,35,0,0,0,0,0,0,1,1,0,1,1
51,44318.03,10.71884,2,0,49.88118,4361.159098,51,1,0,0,0,0,1,1,0,0,0,0
35,42964.38,11.27068,0,1,65.9038,5840.003407,35,0,0,0,0,1,0,0,0,0,0,0
41,74153.66,13.66281,0,0,38.02352,3171.439732,41,0,0,0,0,1,0,1,0,0,0,0
85,128468.0,11.72237,2,0,63.59739,5343.896833,85,0,0,1,0,1,0,0,0,0,1,0
57,29125.57,12.36111,0,0,3.94227,795.7564584,57,1,0,0,1,0,0,1,0,0,0,0
89,14428.38,11.07048,2,0,8.882682,1531.239282,89,1,0,1,0,0,0,1,0,1,1,0
76,9802.05,12.76536,2,2,43.91274,3938.300864,76,1,0,1,0,1,0,1,0,1,1,0
48,41299.07,11.97677,1,0,7.852216,1274.638992,48,1,0,1,0,0,1,1,0,0,1,1
44,12187.37,11.71311,0,2,1.726448,847.9529065,44,1,0,0,0,0,0,1,1,1,0,0
22,8214.65,8.549542,3,1,47.16189,4464.887759,22,1,0,1,0,1,0,1,1,0,0,0
47,28226.03,7.071665,2,0,55.42229,4923.409973,47,0,0,1,0,1,0,0,0,0,1,1
24,28922.97,15.33253,2,0,65.29336,5993.021537,24,1,0,0,1,1,0,1,1,1,1,1
22,29847.48,6.026286,2,0,53.61316,4823.771422,22,0,0,0,1,0,1,1,0,1,0,1
88,7833.53,11.14280011,2,0,7.858862202,1207.144714,88,1,0,1,0,1,0,1,0,1,1,0
63,38737.86,6.693519,0,0,1.709971,479.5519429,63,0,0,1,0,1,0,1,0,0,0,1
55,35731.92,1.923689,1,1,60.11026,5468.830044,55,0,0,0,0,0,1,1,0,0,1,0
63,62904.47,15.71372,0,0,55.74644,5673.346337,63,0,0,0,1,0,0,1,0,1,1,1
55,15629.36,11.61045,0,1,68.16171,5943.852289,55,1,0,1,0,1,0,1,1,0,0,0
30,28600.78,11.67122,2,0,21.53238,2380.995294,30,1,0,1,0,1,0,1,0,1,0,1
71,29077.39,14.62681,4,0,50.30252,4719.932145,71,0,0,0,1,0,1,1,0,1,1,1
41,11825.53,10.03289,0,1,65.49474,5915.392765,41,0,0,0,0,0,0,1,1,0,0,0
69,47635.23,12.58527236,1,1,8.721771003,1402.374111,69,1,0,0,0,0,0,1,1,1,0,1
82,80905.43,13.86573,0,0,68.14733,6235.95972,82,1,0,1,0,0,0,1,1,0,1,0
84,10979.8,6.638957,0,0,9.553951,1063.934914,84,0,1,0,0,1,0,1,1,0,1,1
67,48112.75,13.10202,2,0,7.978289,832.638565,67,0,0,0,0,0,1,1,0,1,0,0
19,35980.24,13.54628,0,1,28.06447,2722.383309,19,0,0,0,1,0,1,1,0,0,1,1
82,40528.85,8.964938,1,0,15.77942,1540.003272,82,0,0,0,0,1,0,1,0,0,1,1
18,37829.04,5.543502,1,0,50.46018,5066.934116,18,0,0,0,1,0,0,1,1,1,1,1
62,24908.78,12.46778,3,0,10.17576,1473.485303,62,1,0,1,0,0,1,1,0,1,1,1
41,12003.33,12.54780492,1,2,3.924254455,1125.581944,41,1,0,1,0,1,0,1,1,0,1,0
69,12565.71,15.41346,0,0,5.998405,682.7780764,69,0,0,0,1,1,0,1,0,0,1,1
73,10331.34,11.96519,1,1,6.386027,1039.187211,73,0,0,0,1,0,0,1,1,0,0,0
37,14745.74,13.15573,0,0,3.890319,993.4525617,37,0,0,1,0,0,0,0,0,1,0,0
78,72121.31,7.291041,3,0,67.93291,6131.484263,78,1,0,0,0,1,0,1,0,1,1,0
34,53196.73,8.942252776,1,0,7.629943705,954.1807838,34,0,0,0,1,1,0,1,0,1,0,0
41,28593.48,8.597035,1,0,15.6265,1669.627909,41,0,1,0,1,1,0,1,0,1,1,0
65,52509.41,13.40357,1,0,70.54775,6261.334731,65,1,0,0,1,0,1,1,1,1,0,0
73,8540.76,9.346761,2,0,60.17878,5250.358878,73,1,0,0,0,1,0,1,0,1,0,1
70,7172.86,8.239022,2,1,71.805,6626.316041,70,1,0,0,0,0,0,1,0,1,0,1
88,1469.25,6.91129,2,0,39.27244,4046.188443,88,0,0,0,1,0,0,1,0,0,1,0
30,48308.34,5.745821,1,0,61.83914,5401.772294,30,1,0,0,0,0,1,0,0,0,0,0
89,22892.91,8.011535,1,0,66.31286,6321.808564,89,1,0,0,0,0,0,1,0,0,1,0
79,74269.41,12.06821,1,0,47.1766,4528.256454,79,0,0,0,0,0,0,1,0,0,1,0
41,36233.07,12.66865,0,0,64.90704,5690.994186,41,0,0,0,1,0,1,1,0,1,1,0
31,5548.62,10.68929,0,0,7.756546,1007.348141,31,1,0,0,1,0,1,1,0,0,1,0
37,20621.67,13.95029,1,0,68.69263,6246.264685,37,1,0,1,0,0,1,1,1,0,1,0
50,7369.88,9.298875,0,0,56.24647,5086.304493,50,0,0,0,0,1,0,1,0,1,0,1
79,45967.1,10.19731,1,0,61.68555,5694.030993,79,0,0,1,0,1,0,1,0,1,1,1
20,64212.33,12.25402,3,0,49.30275,5003.406744,20,1,0,1,0,0,0,1,0,1,1,1
55,24076.33,16.32261,0,0,67.32648,5696.824115,55,0,0,0,1,1,0,1,0,0,0,1
87,55132.91,9.570081,0,0,70.22382,6244.295389,87,1,0,1,0,0,0,0,0,1,0,0
41,56154.5,6.348897952,3,0,2.585228303,394.0148722,41,0,0,0,1,1,0,1,0,1,0,0
48,33547.8,14.1344,2,0,70.69523,6677.35743,48,1,0,0,1,0,0,1,1,1,0,0
52,10827.73,6.262775,0,0,54.53026,5308.935137,52,1,0,0,0,0,0,1,1,1,0,0
55,37330.86,10.52752198,0,0,2.284207057,618.3644109,55,0,0,1,0,1,0,1,1,0,1,1
30,23927.18,13.07212,0,2,61.96931,5655.54142,30,0,0,0,0,1,0,1,1,1,1,1
57,12457.29,3.788229,2,0,67.20609,6350.509594,57,1,0,1,0,0,0,1,0,0,0,1
59,21002.95,9.093479,2,1,70.91142,6100.38844,59,0,0,1,0,1,0,1,0,0,1,0
77,16257.75,12.16038,1,1,54.24636,4874.991387,77,1,0,0,1,0,1,1,0,1,0,0
32,34552.94,11.25462,2,0,10.97775,1417.312047,32,0,0,0,0,0,1,1,1,1,0,0
84,23978.67,8.4926,3,0,8.433722,1042.452905,84,0,0,0,1,1,0,0,0,1,0,1
64,14746.24,13.24212,0,0,34.49234,3346.893074,64,1,0,0,1,0,0,1,1,0,0,0
84,36517.36,7.762278,0,0,40.8394,3961.965984,84,1,0,0,1,0,0,1,1,0,0,0
76,39070.38,10.9073,1,0,61.30659,5777.009445,76,1,0,1,0,0,0,1,0,1,1,0
58,15537.16,11.6424418,1,0,9.727109482,1925.341061,58,1,0,1,0,0,0,1,1,0,1,1
74,71373.4,12.51035,1,0,2.589165,662.5967184,74,0,0,0,0,1,0,1,0,0,1,0
19,43839.96,15.85825,2,0,9.933523,1853.873709,19,0,0,0,0,0,0,1,0,0,1,0
63,24767.05,10.79896,1,0,63.41331,6297.599869,63,0,1,0,1,0,0,1,0,1,1,1
68,27694.81,11.76058,1,0,1.034561,263.971695,68,1,0,0,1,1,0,1,1,1,0,0
84,59919.2,2.30196,1,0,24.94738,2265.62602,84,0,0,1,0,1,0,1,0,1,0,1
75,21061.0,7.908634,0,1,8.83974,959.4182525,75,1,0,0,1,1,0,1,1,0,1,0
54,56589.81,8.385577,1,2,3.407577,879.4853583,54,1,0,1,0,0,1,1,1,1,1,0
53,20832.66,5.828119,0,2,37.04844,3715.869075,53,0,0,1,0,0,0,1,0,1,0,0
23,26909.8,6.625411,2,2,60.37442,6089.889713,23,1,0,0,1,0,0,1,0,1,1,0
80,11252.3,17.5602198,3,0,9.067061096,1008.639416,80,1,0,0,1,0,1,0,0,1,0,1
36,57023.3,8.634494,2,0,66.57674,6217.615271,36,1,0,0,0,1,0,1,0,0,0,1
58,34404.66,12.40481,2,1,23.49138,3174.219068,58,1,0,1,0,0,0,0,0,1,1,0
53,90748.01,12.60495,1,0,53.01595,5102.051113,53,1,0,0,0,0,0,1,0,1,0,0
56,42369.14,12.68768,3,1,52.95931,4666.095949,56,0,0,1,0,1,0,1,1,1,1,0
34,47946.16,16.23914454,1,0,5.622660986,961.5888385,34,0,0,1,0,1,0,1,1,1,0,0
23,30689.2,8.26303,2,1,59.8408,5736.046673,23,1,0,0,0,0,0,0,0,0,0,0
73,33016.71,4.192635,0,0,51.4203,4399.187338,73,1,0,1,0,1,0,1,0,1,0,1
45,19623.2,8.688645,4,0,9.05217,1042.770459,45,0,0,0,0,1,0,1,0,0,0,1
24,67649.91,8.818908,1,0,51.80774,4462.614161,24,0,0,0,1,1,0,1,1,0,0,0
58,61921.51,14.03725,4,2,46.33817,4324.223957,58,0,0,1,0,1,0,1,0,1,0,0
76,136818.5,16.30443,0,0,69.34207,6603.944194,76,0,0,1,0,0,0,1,1,0,1,0
65,22711.6,15.11605,1,0,69.27984,5817.831567,65,0,0,1,0,1,0,1,0,0,1,0
86,17228.14,7.676215,1,0,2.348386,814.0807452,86,0,0,0,0,0,0,1,1,1,0,1
79,41295.47,10.10572,2,0,71.16551,5962.571357,79,0,0,0,0,0,1,1,0,0,0,0
51,46309.38,14.01228,0,2,65.61605,5769.255809,51,1,0,1,0,0,1,0,0,0,0,0
73,1935.7,4.188314,0,0,65.27026,5599.71353,73,1,0,0,1,0,1,1,0,1,1,0
48,34372.27,7.871451091,2,1,14.39399314,1681.813552,48,1,0,0,0,0,1,1,0,0,1,1
76,189938.4,8.208604,1,0,6.833364,798.557141,76,0,0,1,0,0,1,1,0,0,1,0
82,31023.93,7.945183,0,0,52.30521,4956.677539,82,1,0,0,1,0,0,1,0,0,1,1
81,93425.87,10.64368,1,0,61.82169,5630.968528,81,0,0,0,1,0,0,1,0,0,1,1
60,26385.01,8.478086,1,0,5.26792,592.6545248,60,1,0,1,0,1,0,1,0,1,0,0
66,41527.17,11.51565844,1,0,2.478012402,1057.037731,66,1,0,0,1,0,0,0,0,1,1,1
88,16658.68,8.525073,2,1,46.94705,3968.64853,88,1,0,0,0,1,0,1,0,0,0,0
48,67035.46,13.30817874,0,4,3.852627275,720.333405,48,1,0,0,1,1,0,1,1,1,0,1
38,99007.42,5.114864238,3,2,3.838043219,688.2231899,38,0,0,0,1,0,1,0,0,1,1,1
56,62276.09,9.675976,0,0,61.85233,5466.255604,56,0,0,0,1,1,0,1,0,0,1,1
18,54288.64,13.25958,0,0,2.504861,900.8621208,18,0,0,1,0,1,0,1,0,0,1,0
34,2131.46,11.36512,0,0,68.66575,6327.240839,34,1,0,0,1,0,0,1,0,1,0,0
77,26636.01,9.659487,2,0,63.01903,6020.277207,77,0,0,1,0,0,0,0,0,0,0,1
75,27106.57,10.34783,1,0,59.56187,5092.536093,75,0,0,0,0,0,1,1,0,0,0,0
67,14236.42,3.258152314,0,0,2.593102097,351.7314539,67,0,0,0,1,0,1,1,0,0,0,0
28,33095.5,17.97393,3,0,63.6037,5857.586671,28,0,0,1,0,1,0,1,1,1,1,1
84,76925.67,9.380891,0,1,2.919931,899.976724,84,1,0,0,0,0,0,1,0,1,0,0
54,108287.6,9.459647,1,0,9.38783,1080.663566,54,0,0,1,0,1,0,1,1,1,0,0
78,52729.59,11.02320782,2,0,22.16579367,1825.985724,78,0,0,0,0,1,0,1,1,0,0,0
42,33146.51,8.646262,0,0,56.53633,4814.158709,42,0,0,1,0,0,1,1,0,0,0,1
55,137687.4,19.20969,3,0,54.14398,5171.047626,55,1,0,0,0,1,0,0,0,1,1,1
19,54808.33,6.799417,0,1,58.2249,5769.871286,19,1,0,0,1,0,0,1,1,0,0,1
18,34786.58,10.76073,1,0,49.26311,4826.758437,18,0,0,0,0,0,0,1,1,0,0,1
72,77544.22,7.589851,0,0,63.30988,6125.429918,72,1,0,0,0,0,0,1,0,0,1,0
31,6193.94,9.843695,3,0,56.79978,4911.905543,31,0,0,1,0,1,0,0,1,0,0,1
67,31304.23,8.044684,1,0,50.27485,4345.452904,67,0,0,0,0,1,0,1,0,1,0,1
68,23406.73,8.50057,1,0,11.76752,1216.01156,68,0,0,0,1,1,0,1,0,0,1,1
88,58724.25,10.45406,1,2,47.74031,4296.188726,88,1,0,0,0,0,1,1,0,1,1,1
37,111380.52,5.129502971,0,0,1.846161288,333.3304389,37,1,0,0,0,0,1,1,0,0,0,0
19,9566.65,14.04224,2,0,66.99456,6740.868766,19,0,0,0,1,0,0,1,1,1,1,0
44,38310.04,6.098505,0,1,4.632153,945.5166208,44,1,0,0,0,1,0,1,0,0,0,0
60,3728.27,10.10623,0,1,71.20279,6622.410472,60,0,0,0,0,0,0,0,0,0,1,1
19,15694.8,7.423334085,1,0,15.54691331,1561.767949,19,0,0,0,1,1,0,1,0,0,0,1
30,51136.82,4.791388,1,0,2.333094,530.0667964,30,1,0,1,0,1,0,1,1,1,0,0
77,78080.83,12.68653,0,0,66.07472,5819.356258,77,1,0,1,0,1,0,1,0,1,0,1
40,37475.72,7.09874,1,0,4.527648,1190.326671,40,0,0,0,0,0,0,1,1,1,0,1
82,45664.79,11.53924648,1,0,1.609325308,464.4748418,82,1,0,0,0,1,0,0,1,0,1,1
69,35405.96,13.38037,2,0,69.60264,6412.993801,69,1,0,0,0,0,0,1,0,1,0,0
64,10471.59,9.379331,0,0,52.58546,4849.21743,64,0,0,0,0,1,0,1,0,0,1,0
28,16096.75,8.952419,1,0,46.86027,4103.155082,28,0,0,1,0,1,0,1,0,0,0,0
52,30227.9,9.63933,2,2,8.040278,1058.595152,52,0,0,0,1,0,1,1,0,1,1,1
28,52946.65,8.363844619,1,0,20.91720893,2633.809472,28,1,0,1,0,0,0,1,0,0,1,1
57,79842.59,13.85387,3,0,40.51042,4109.749539,57,1,0,0,0,0,0,1,0,1,0,0
20,53680.57,13.65034,0,0,51.4383,5231.660184,20,1,0,1,0,0,1,1,1,1,1,1
60,67448.07,15.63302492,1,0,26.68008793,2552.12106,60,1,0,1,0,1,0,1,1,1,0,0
62,32735.23,11.70344,1,1,43.99275,4329.842926,62,0,0,0,0,0,0,1,1,1,0,0
52,15778.64,8.079285,0,1,47.47601,4693.458553,52,0,0,0,1,1,0,1,1,1,1,1
84,74145.44,10.30493,0,0,66.60166,5952.694963,84,1,0,0,1,0,1,1,0,0,1,0
44,28619.23,9.704564,1,0,59.36904,5163.3129,44,0,0,0,1,1,0,1,1,1,0,0
39,110579.2,10.62755,0,0,55.69627,5230.495459,39,0,0,0,0,0,1,1,1,0,1,0
32,26939.34,10.00277,0,1,10.50792,1335.96148,32,1,0,0,0,1,0,1,0,1,0,0
35,58175.44,10.70375,1,1,64.87699,5807.811165,35,1,0,1,0,1,0,1,1,0,0,1
61,18684.74,11.70304454,1,1,6.935335786,1197.080651,61,1,0,0,1,0,0,1,1,0,0,1
57,31647.65,7.117716,0,1,54.01597,4598.720266,57,0,0,1,0,1,0,1,0,0,0,0
80,105302.4,16.89322,0,0,10.92044,1633.825007,80,1,0,0,1,0,0,1,0,0,1,1
27,17038.61,12.52276,0,0,16.22394,2060.236225,27,1,0,1,0,0,1,1,0,0,1,1
88,5070.36,9.924963,2,2,48.90533,4373.931443,88,1,0,1,0,1,0,1,0,1,1,0
24,41699.57,7.956304,1,0,49.94733,4741.134235,24,1,0,1,0,0,0,1,0,0,0,0
61,60493.62,14.03424,0,0,62.6698,5451.620478,61,0,0,0,0,1,0,1,1,1,0,1
44,49425.3,7.762996,2,1,5.971951,875.6471402,44,1,0,0,0,1,0,1,0,0,1,1
26,4600.87,8.645631,1,0,63.85242,5771.534863,26,1,0,1,0,1,0,1,1,0,0,0
23,35102.93,13.357551,0,0,2.462148717,900.4043765,23,1,0,0,1,1,0,1,0,1,1,0
45,35556.27,12.2300724,0,0,21.16641251,2115.906589,45,0,0,1,0,1,0,0,0,1,1,1
89,13219.33,5.341231,1,0,49.61909,4629.932238,89,1,0,0,1,1,0,1,0,1,1,0
36,4959.61,11.52597,1,0,67.08693,6786.879873,36,1,0,0,0,0,0,0,1,1,1,1
77,48838.86,11.66965,0,0,67.4709,6044.78701,77,0,0,0,1,0,0,1,0,0,0,0
40,10832.11,8.042797,1,0,7.542197,790.2154278,40,1,0,0,0,0,1,1,0,0,0,0
40,21654.51,10.4766784,0,0,3.564836875,626.5880936,40,0,0,1,0,0,1,1,1,0,0,0
22,58622.05,7.701754,2,0,16.5852,2329.310551,22,1,0,1,0,0,0,1,0,0,1,1
56,6225.4,14.13784,0,1,15.14561,1628.215009,56,0,0,0,0,0,1,1,0,0,0,0
83,44241.07,13.18243,3,0,12.79286,1655.225461,83,0,0,0,1,0,0,1,1,0,0,0
71,20168.84,11.6179,2,0,60.33663,5498.125633,71,0,0,0,1,1,0,1,0,0,1,1
19,13240.53,6.921566,0,0,55.62538,4798.898882,19,1,0,0,0,0,1,1,0,0,0,0
44,59317.06,12.88774,1,0,63.93531,5611.872408,44,1,0,0,0,1,0,0,0,1,1,0
82,12891.9,11.4883,1,0,69.69551,5963.585225,82,1,0,0,1,1,0,1,0,1,1,0
53,17413.73,13.05714,1,0,67.23058,6365.24676,53,0,0,1,0,0,0,1,0,0,1,0
81,15426.3,9.718559,2,0,71.40954,5869.863059,81,0,0,0,1,1,0,1,0,0,0,1
36,36616.04,8.281005,1,0,1.481306,650.9200141,36,0,0,1,0,1,0,1,0,0,1,0
84,64494.71,14.09036,1,2,4.946157,636.2377993,84,0,0,1,0,0,1,1,0,1,0,0
81,18913.5,6.998489346,1,1,15.26657624,1558.309095,81,0,0,1,0,1,0,1,0,1,1,0
53,3196.26,9.954987,2,1,71.53606,6761.913319,53,1,0,0,1,0,0,1,0,0,0,1
43,36128.68,11.30215199,1,1,12.02106494,1447.196935,43,1,0,0,1,1,0,1,1,1,0,1
70,22455.73,9.829165,2,0,67.56096,5664.025426,70,1,0,1,0,0,1,1,0,1,0,0
43,47875.88,13.32245,3,0,55.88547,5703.524705,43,0,0,0,1,0,0,1,1,0,1,1
51,18357.76,16.95979,2,1,43.15974,3992.137613,51,1,0,0,0,0,1,1,0,0,1,1
27,46593.83,10.52806,1,0,61.95264,5399.959925,27,0,0,0,0,1,0,1,1,1,0,0
65,62475.24,12.1649,1,0,52.99707,4934.319062,65,0,1,0,1,0,0,1,1,0,0,0
34,68738.07,7.595319178,3,0,5.679317142,1136.60955,34,0,0,1,0,1,0,1,0,0,1,1
54,41212.98,11.74908,2,0,11.59627,1929.992785,54,1,0,0,1,0,0,1,1,0,1,0
61,26393.26,9.238425,0,1,16.19111,1954.817992,61,1,0,0,1,1,0,1,0,0,1,0
70,27301.4,16.1298,1,0,46.25154,4552.057718,70,0,0,0,1,0,0,1,0,1,0,0
28,51233.97,13.02596,1,0,60.46139,5430.596567,28,1,0,0,0,1,0,0,0,0,0,1
61,75515.78,5.763324,0,0,71.05361,6497.863463,61,0,0,0,1,0,0,1,0,0,0,0
43,25113.66,13.76494,0,0,67.11209,6110.183,43,0,0,1,0,0,0,1,0,1,0,1
22,51024.09,9.781356,0,1,53.49096,5200.58921,22,0,0,0,1,0,0,1,0,1,1,0
27,15533.0,8.977927,0,0,39.5421,3656.35595,27,1,0,0,0,0,1,1,1,1,0,0
85,66830.17,11.14088,3,1,51.38208,4173.252675,85,1,0,1,0,1,0,1,0,0,0,0
84,16602.2,11.43794,1,0,58.2471,5856.498648,84,0,0,1,0,0,0,1,1,1,1,0
65,11955.52,8.86123,1,0,68.61891,6463.857008,65,1,0,1,0,0,0,1,1,0,1,0
46,65864.17,12.2946551,2,0,7.349883172,885.546457,46,0,0,0,0,0,1,0,1,0,0,0
28,72549.36,11.42361,2,0,54.396,5189.736525,28,1,0,0,1,1,0,1,1,1,1,1
39,43769.45,10.21531,0,0,18.07558,2082.760575,39,0,0,1,0,0,1,1,0,1,0,1
72,43187.75,8.936454,1,0,7.368353,1379.566758,72,0,1,0,0,0,0,1,0,0,1,1
18,28961.72,7.142391,1,1,42.64646,4095.787596,18,1,0,1,0,0,1,1,1,1,0,1
27,103510.7,10.87256,3,0,63.67919,5831.318891,27,0,0,0,0,0,0,1,0,0,0,1
57,6707.83,10.60544,0,1,6.542299,785.7678294,57,1,0,0,0,0,1,1,0,0,1,0
33,41158.63,9.93131,0,1,13.84669,1691.734997,33,0,0,1,0,0,0,1,0,0,0,0
56,55127.57,10.88425,1,0,6.580765,1288.736573,56,0,0,0,0,0,0,1,0,0,0,0
70,13887.89,8.252837,1,2,59.25503,5360.153324,70,0,0,0,1,0,0,1,0,1,0,0
25,152172.92,8.00560869,3,0,3.390052702,1022.519614,25,0,0,0,1,0,1,1,0,1,1,1
30,6300.17,11.71773291,2,0,12.91213895,1447.711265,30,1,0,1,0,1,0,1,0,0,0,0
77,40411.35,3.059459,0,0,6.780515,1158.10468,77,1,0,1,0,1,0,1,1,1,1,0
57,34635.21,12.05686,1,0,68.18425,6591.238553,57,1,0,0,1,0,0,1,0,0,0,1
58,24495.84,8.867727,1,0,64.59202,5890.989702,58,1,0,0,0,1,0,0,0,0,1,1
59,42809.29,11.07912,0,0,66.70866,6587.367938,59,0,0,0,0,0,0,1,0,1,1,0
64,55774.98,11.44104,2,1,49.89893,4503.247213,64,1,0,0,0,0,1,1,0,1,1,0
87,26944.14,12.94729,0,0,13.20294,1038.379263,87,1,0,0,1,1,0,1,0,0,0,0
70,38179.17,3.245984,0,0,68.14379,6167.764392,70,0,0,0,1,0,0,1,0,1,0,1
41,25373.72,9.094714,1,0,68.28597,5988.775784,41,1,0,0,0,0,1,0,0,1,0,1
52,47410.05,5.935326,1,2,53.80449,4813.13127,52,1,0,1,0,1,0,1,1,0,1,1
38,31980.81,12.236238,1,0,2.685677496,669.0040793,38,0,0,0,1,1,0,1,1,1,1,1
82,47185.23,14.56169,1,0,18.65137,1904.888901,82,0,0,0,1,1,0,1,1,1,1,1
63,39231.3,15.00434,0,0,45.29142,4021.274223,63,0,0,1,0,0,1,1,0,1,0,0
87,10403.59,10.68024546,2,1,11.92299244,1296.481055,87,0,0,0,1,1,0,1,0,1,0,0
64,100860.9,10.24432,1,0,21.29638,2558.308043,64,0,0,1,0,0,0,1,1,1,0,1
83,39434.88,14.79074,0,0,7.869508,1206.792948,83,1,0,1,0,1,0,1,0,0,1,1
54,52047.27,8.066926,1,2,66.50887,6052.322466,54,1,0,0,1,1,0,1,0,1,1,0
68,54639.21,7.711119,0,1,3.112447,560.0748491,68,1,0,0,1,0,1,1,0,1,0,1
60,19746.8,6.549501,0,1,4.115815,451.0754045,60,0,0,0,0,1,0,1,0,1,0,0
65,36478.21,7.251198724,2,0,10.04672315,980.9935923,65,1,0,1,0,0,1,1,0,0,0,1
29,77001.42,15.75223,0,1,4.672744,1419.012995,29,1,0,1,0,0,0,1,0,1,0,0
43,32017.56,14.66079,1,0,4.454344,1069.09373,43,0,0,0,0,0,0,0,0,0,0,0
65,31719.35,6.021087,0,1,3.648755,1078.773197,65,1,0,0,1,0,0,1,1,0,1,0
